CHB,175874.2044790548,159148.50738268605,699824.0076073346,678505.5518810705,1110489.1782407379,9214.988425925922,1206353.423610885,63707.761574074
CHS,175740.31510141084,159227.8681437388,699833.2351409999,677339.9064373326,1110489.1782407379,9214.988425925922,1206353.423610885,63707.761574074
CDX,175928.53204649506,159105.6916940459,699810.5019538101,678257.5979813534,1110489.1782407379,9214.988425925922,1206353.423610885,63707.761574074
JPT,175649.17729478274,159293.35046073713,699587.7780781678,677966.5799834811,1110489.1782407379,9214.988425925922,1206353.423610885,63707.761574074
KHV,175781.68457725318,159070.4770856713,699795.991021232,678915.5789842623,1110489.1782407379,9214.988425925922,1206353.423610885,63707.761574074
BEB,174455.46912683072,159109.26768410864,698895.3488102045,679400.8670058795,1110489.1782407379,9214.988425925922,1206353.423610885,63707.761574074
GIH,173902.9093289288,159295.86514518163,698510.2343018717,679780.8926532617,1110489.1782407379,9214.988425925922,1206353.423610885,63707.761574074
ITU,173850.57310956717,159233.04996141972,698643.8246753823,680344.6577365493,1110489.1782407379,9214.988425925922,1206353.423610885,63707.761574074
PJL,174026.9376687887,159212.55514564048,698518.3827159601,680579.0019290133,1110489.1782407379,9214.988425925922,1206353.423610885,63707.761574074
STU,174020.6846859105,159234.1517338414,698392.7601896343,679910.9265841342,1110489.1782407379,9214.988425925922,1206353.423610885,63707.761574074
CLM,172182.86627019328,159825.45837027195,696616.3571339698,682331.3493523858,1110489.1782407379,9214.988425925922,1206353.423610885,63707.761574074
MXL,172996.70189525478,160115.0550491899,697614.3517070808,681862.0763888884,1110489.1782407379,9214.988425925922,1206353.423610885,63707.761574074
PEL,173394.06563180822,160187.01405228753,697988.5973310692,681614.3441176326,1110489.1782407379,9214.988425925922,1206353.423610885,63707.761574074
PUR,170989.90020699773,159877.62625756732,695466.0649371719,682555.0254963213,1110489.1782407379,9214.988425925922,1206353.423610885,63707.761574074
CEU,178486.7878904785,166413.44129956962,722774.9995439512,710452.5670945231,1143387.464120369,10791.498842592595,1249487.9108793917,67359.50115740737
FIN,179192.5932005232,166146.20115506905,723149.6569864311,708179.4821127695,1143387.464120369,10791.498842592595,1249487.9108793917,67359.50115740737
GBR,178297.34652269018,166781.68618996747,722715.5398986554,709977.2922643848,1143387.464120369,10791.498842592595,1249487.9108793917,67359.50115740737
IBS,177858.34658402565,166436.1733623226,722122.8118400708,709189.3764170373,1143387.464120369,10791.498842592595,1249487.9108793917,67359.50115740737
TSI,177898.1574290413,166745.79962789908,722325.0065333016,710160.8257831685,1143387.464120369,10791.498842592595,1249487.9108793917,67359.50115740737
CHB,180266.64111380817,165280.91370010795,723870.193230754,704997.5165183471,1143387.464120369,10791.498842592595,1249487.9108793917,67359.50115740737
CHS,179975.33118386273,165308.949239418,723828.2687058059,704150.3137455302,1143387.464120369,10791.498842592595,1249487.9108793917,67359.50115740737
CDX,180067.52109468274,165353.8300104538,723894.6520434064,705083.9735040561,1143387.464120369,10791.498842592595,1249487.9108793917,67359.50115740737
JPT,180416.27254718685,165293.42025017802,724045.5602963751,704739.9222088172,1143387.464120369,10791.498842592595,1249487.9108793917,67359.50115740737
KHV,180160.8902684245,165455.64216236433,724047.5349559414,705890.6807893413,1143387.464120369,10791.498842592595,1249487.9108793917,67359.50115740737
BEB,179630.38081395393,165549.36030361787,724030.234199946,706247.9901755716,1143387.464120369,10791.498842592595,1249487.9108793917,67359.50115740737
GIH,179326.4611313378,165659.64876618146,723795.2907339017,706313.7280991497,1143387.464120369,10791.498842592595,1249487.9108793917,67359.50115740737
ITU,179454.57402868458,165556.86365286846,723916.5774781151,706792.7461874491,1143387.464120369,10791.498842592595,1249487.9108793917,67359.50115740737
PJL,179379.89936583707,165650.42367139275,723785.6227694807,707624.2703390293,1143387.464120369,10791.498842592595,1249487.9108793917,67359.50115740737
STU,179299.1662695162,165511.84559958233,723511.033394509,706712.5476920771,1143387.464120369,10791.498842592595,1249487.9108793917,67359.50115740737
CLM,177789.60053437777,166239.16451191888,722045.309360123,709383.9714465508,1143387.464120369,10791.498842592595,1249487.9108793917,67359.50115740737
MXL,178904.26368995928,166277.93513093196,722880.910825273,708354.9112594033,1143387.464120369,10791.498842592595,1249487.9108793917,67359.50115740737
PEL,179206.3397331152,166068.92739651405,723340.855528227,707587.8281590285,1143387.464120369,10791.498842592595,1249487.9108793917,67359.50115740737
PUR,176608.3380519943,166302.28142806253,720975.2854344065,709971.9382122192,1143387.464120369,10791.498842592595,1249487.9108793917,67359.50115740737
CEU,176397.4132412076,163958.7371048447,707232.1927023851,691878.5590745038,1122678.3530092575,10331.48495370371,1226565.0173608724,66214.51504629632
FIN,176671.8674826967,164009.92872007095,707495.8850190704,690178.6099770581,1122678.3530092575,10331.48495370371,1226565.0173608724,66214.51504629632
GBR,176615.68364621495,164127.29635989052,707511.4713699574,691116.4278463969,1122678.3530092575,10331.48495370371,1226565.0173608724,66214.51504629632
IBS,176145.69350337502,163862.74834501543,706839.156574406,690221.502390547,1122678.3530092575,10331.48495370371,1226565.0173608724,66214.51504629632
TSI,176154.08590775396,163886.20850640367,707007.2421035679,690902.038854288,1122678.3530092575,10331.48495370371,1226565.0173608724,66214.51504629632
CHB,177117.05300476478,163729.0805802769,708024.6140663327,688938.085052607,1122678.3530092575,10331.48495370371,1226565.0173608724,66214.51504629632
CHS,176859.79136904763,163893.30188492066,708132.6041114461,688117.8613204827,1122678.3530092575,10331.48495370371,1226565.0173608724,66214.51504629632
CDX,176783.11193249637,163801.19817801655,707781.6206689505,688964.6586767934,1122678.3530092575,10331.48495370371,1226565.0173608724,66214.51504629632
JPT,176821.59835737204,164047.56924412408,707845.3011706623,688798.4791443559,1122678.3530092575,10331.48495370371,1226565.0173608724,66214.51504629632
KHV,176807.70461559968,163831.42241863054,707992.2879955946,689581.4978020581,1122678.3530092575,10331.48495370371,1226565.0173608724,66214.51504629632
BEB,177400.46090385548,163244.4038948107,708157.0301867016,688277.7517092758,1122678.3530092575,10331.48495370371,1226565.0173608724,66214.51504629632
GIH,177118.80935365014,163207.51411362833,707607.8687970947,688193.7742493737,1122678.3530092575,10331.48495370371,1226565.0173608724,66214.51504629632
ITU,177401.6673361465,163211.13751588584,707908.3846336135,688722.4166327231,1122678.3530092575,10331.48495370371,1226565.0173608724,66214.51504629632
PJL,177064.7933907215,163360.1831476659,707671.2388719082,689426.8068697067,1122678.3530092575,10331.48495370371,1226565.0173608724,66214.51504629632
STU,177419.31504175672,163266.59159404493,707566.384236464,688404.7079022377,1122678.3530092575,10331.48495370371,1226565.0173608724,66214.51504629632
CLM,175340.08527876338,163820.4991381012,706491.6864163658,691543.7851655164,1122678.3530092575,10331.48495370371,1226565.0173608724,66214.51504629632
MXL,176158.69757306154,163905.2826425057,707531.7493307679,690847.082953559,1122678.3530092575,10331.48495370371,1226565.0173608724,66214.51504629632
PEL,175891.2118191718,164046.78199891068,707524.748011886,691273.260403034,1122678.3530092575,10331.48495370371,1226565.0173608724,66214.51504629632
PUR,174435.22270076565,163699.10704905645,705371.3008034381,691252.5845463497,1122678.3530092575,10331.48495370371,1226565.0173608724,66214.51504629632
CEU,185154.4729704447,169455.85996539463,731720.991839592,716803.7694070009,1156973.2858796283,11626.612268518518,1262856.940971979,71024.63773148155
FIN,185790.35500841693,169451.06523569027,732418.0740038262,715327.6798540713,1156973.2858796283,11626.612268518518,1262856.940971979,71024.63773148155
GBR,185060.2198438138,169659.27150742782,731556.5353962105,716197.8365511145,1156973.2858796283,11626.612268518518,1262856.940971979,71024.63773148155
IBS,184533.34882312242,169285.41586621664,731007.5669780921,715500.5838309316,1156973.2858796283,11626.612268518518,1262856.940971979,71024.63773148155
TSI,184563.4089217723,169203.99465645553,731093.761638873,715914.2878375073,1156973.2858796283,11626.612268518518,1262856.940971979,71024.63773148155
CHB,185251.81244381535,169625.81358998577,732687.035092942,714312.8337940621,1156973.2858796283,11626.612268518518,1262856.940971979,71024.63773148155
CHS,185213.4071428572,169574.0025793652,732813.2373676215,713204.7698412064,1156973.2858796283,11626.612268518518,1262856.940971979,71024.63773148155
CDX,185520.18313172026,169704.78102598578,733351.3420822339,714066.6705619971,1156973.2858796283,11626.612268518518,1262856.940971979,71024.63773148155
JPT,185122.52028801662,169799.0918692132,732918.2063188995,714031.8742320517,1156973.2858796283,11626.612268518518,1262856.940971979,71024.63773148155
KHV,185435.6834783009,169629.90128133152,732946.3935417975,714748.5423213299,1156973.2858796283,11626.612268518518,1262856.940971979,71024.63773148155
BEB,185086.1771102507,169189.61105727835,732490.9051463279,713825.3838825049,1156973.2858796283,11626.612268518518,1262856.940971979,71024.63773148155
GIH,184960.82190534013,169014.39829422886,732053.1051217108,713792.0761529097,1156973.2858796283,11626.612268518518,1262856.940971979,71024.63773148155
ITU,184846.7155274139,169056.7992692447,732002.3364423465,714767.3395743456,1156973.2858796283,11626.612268518518,1262856.940971979,71024.63773148155
PJL,184825.82420669353,169168.66882474927,732080.8636790091,715099.823459207,1156973.2858796283,11626.612268518518,1262856.940971979,71024.63773148155
STU,184793.55926606685,169069.11849809342,731863.5599014058,714333.4698961487,1156973.2858796283,11626.612268518518,1262856.940971979,71024.63773148155
CLM,184231.97170508307,169509.7209663124,731110.0001476522,716351.4814815207,1156973.2858796283,11626.612268518518,1262856.940971979,71024.63773148155
MXL,184870.8653971355,169612.5824110244,731880.1298646224,715636.2641239866,1156973.2858796283,11626.612268518518,1262856.940971979,71024.63773148155
PEL,185782.32400599087,169567.34157135073,732517.8581562226,715461.6225626203,1156973.2858796283,11626.612268518518,1262856.940971979,71024.63773148155
PUR,182572.82256054136,169620.0624109686,729648.3310184493,717211.6047008223,1156973.2858796283,11626.612268518518,1262856.940971979,71024.63773148155
CEU,175217.16896978987,161456.43370043003,702228.6409347119,688271.4805812442,1101892.8425925917,10427.541666666664,1207375.0833331048,65584.45833333331
FIN,175633.63528806504,161014.16264496825,702377.315539556,686177.9380143794,1101892.8425925917,10427.541666666664,1207375.0833331048,65584.45833333331
GBR,174993.3973850224,161867.3986568986,701994.8220389703,687991.6146214275,1101892.8425925917,10427.541666666664,1207375.0833331048,65584.45833333331
IBS,174828.59444228117,161600.4290303738,702091.8072320758,687106.7055966812,1101892.8425925917,10427.541666666664,1207375.0833331048,65584.45833333331
TSI,174957.9563646593,161834.80029854618,702121.6054862295,687809.6674022375,1101892.8425925917,10427.541666666664,1207375.0833331048,65584.45833333331
CHB,176019.4333086123,160511.97461569603,702337.8007572754,683118.2170195149,1101892.8425925917,10427.541666666664,1207375.0833331048,65584.45833333331
CHS,175733.05230379195,160539.4037588182,702230.5771493716,682359.2235779831,1101892.8425925917,10427.541666666664,1207375.0833331048,65584.45833333331
CDX,175471.8304087013,160562.2122784745,702035.6641401827,683414.4262370304,1101892.8425925917,10427.541666666664,1207375.0833331048,65584.45833333331
JPT,175977.37834980397,160693.2889623397,702320.2065859966,683455.2210091201,1101892.8425925917,10427.541666666664,1207375.0833331048,65584.45833333331
KHV,175728.72916666607,160508.30955387183,702146.4472501811,683766.9863916632,1101892.8425925917,10427.541666666664,1207375.0833331048,65584.45833333331
BEB,174391.46290913047,161404.62419250666,701946.9841730314,685497.7516150613,1101892.8425925917,10427.541666666664,1207375.0833331048,65584.45833333331
GIH,174365.4035868396,161432.83081625335,701619.9620189632,685537.49235886,1101892.8425925917,10427.541666666664,1207375.0833331048,65584.45833333331
ITU,173968.58865513708,161461.13086646673,701278.1891452379,686100.4759101248,1101892.8425925917,10427.541666666664,1207375.0833331048,65584.45833333331
PJL,174077.46119068292,161485.1732855902,701682.2544969122,686846.5956428475,1101892.8425925917,10427.541666666664,1207375.0833331048,65584.45833333331
STU,173973.4743781763,161488.8131581336,701274.2628221619,685929.6647831256,1101892.8425925917,10427.541666666664,1207375.0833331048,65584.45833333331
CLM,174369.04911593805,161179.64978575642,701222.9818630808,687185.705267472,1101892.8425925917,10427.541666666664,1207375.0833331048,65584.45833333331
MXL,174746.29434317115,161342.8918547452,701824.4753688219,686802.5847439228,1101892.8425925917,10427.541666666664,1207375.0833331048,65584.45833333331
PEL,175501.90046296243,160656.91718409603,702078.4092319342,685526.1312908365,1101892.8425925917,10427.541666666664,1207375.0833331048,65584.45833333331
PUR,172683.3762019231,161552.66902599693,699915.3419247923,688050.9549055956,1101892.8425925917,10427.541666666664,1207375.0833331048,65584.45833333331
CEU,169904.39564627723,157860.93121025054,679094.3519219117,665685.0251122037,1081621.2974537022,10332.100694444438,1180039.3877312676,65436.89930555555
FIN,169847.07540684563,157944.2397586978,679197.1249063857,664381.2400158776,1081621.2974537022,10332.100694444438,1180039.3877312676,65436.89930555555
GBR,169921.60957214094,158135.7150106838,679067.7886013549,664874.4759996374,1081621.2974537022,10332.100694444438,1180039.3877312676,65436.89930555555
IBS,169467.41051185556,157939.59459371748,678441.1074224662,664248.1680620688,1081621.2974537022,10332.100694444438,1180039.3877312676,65436.89930555555
TSI,169234.6775376429,158073.19573165465,678364.8786452069,664941.0117147198,1081621.2974537022,10332.100694444438,1180039.3877312676,65436.89930555555
CHB,169569.49794363586,158169.23565039583,679498.969558977,662540.2214244026,1081621.2974537022,10332.100694444438,1180039.3877312676,65436.89930555555
CHS,169634.3054343034,158309.70867504412,679708.6630400353,661573.8365189054,1081621.2974537022,10332.100694444438,1180039.3877312676,65436.89930555555
CDX,169169.4027155511,158262.7919777977,679277.6714331056,662489.5701040145,1081621.2974537022,10332.100694444438,1180039.3877312676,65436.89930555555
JPT,169266.33449074073,158356.91898148163,679372.2855011615,662419.3427483527,1081621.2974537022,10332.100694444438,1180039.3877312676,65436.89930555555
KHV,169356.86803217317,158419.23692947987,679544.9864617526,663403.1647025523,1081621.2974537022,10332.100694444438,1180039.3877312676,65436.89930555555
BEB,169233.75855943235,157960.93389319562,679278.9041235175,663187.5203489052,1081621.2974537022,10332.100694444438,1180039.3877312676,65436.89930555555
GIH,168928.11384169396,157967.09912126957,678624.9500066596,662985.8523575086,1081621.2974537022,10332.100694444438,1180039.3877312676,65436.89930555555
ITU,168946.35897784997,157909.186728395,678917.6621277303,663652.4825254905,1081621.2974537022,10332.100694444438,1180039.3877312676,65436.89930555555
PJL,169617.34514853402,157883.54422260827,679392.3311389971,663860.2229214928,1081621.2974537022,10332.100694444438,1180039.3877312676,65436.89930555555
STU,168620.63380537322,158023.83900689892,678531.3061455225,663555.4990923014,1081621.2974537022,10332.100694444438,1180039.3877312676,65436.89930555555
CLM,168475.98247882217,158199.37082594566,678023.7289326349,665363.0436983247,1081621.2974537022,10332.100694444438,1180039.3877312676,65436.89930555555
MXL,168980.25462962975,158304.69068287054,678830.1096280942,664478.6446397561,1081621.2974537022,10332.100694444438,1180039.3877312676,65436.89930555555
PEL,169191.58084150305,158302.2340822438,679625.293640987,664573.1258033616,1081621.2974537022,10332.100694444438,1180039.3877312676,65436.89930555555
PUR,167715.18173522106,158123.4248798076,677161.0951076701,665586.921585621,1081621.2974537022,10332.100694444438,1180039.3877312676,65436.89930555555
CEU,174833.37365553612,163174.94836092406,711012.0477341841,698763.6910423336,1133303.8159722206,9163.827546296297,1231347.1655090193,64858.92245370367
FIN,174840.39833520332,163261.99576786373,711542.7156985509,697600.8211279198,1133303.8159722206,9163.827546296297,1231347.1655090193,64858.92245370367
GBR,174474.98653083068,163543.7151378713,710912.8681699167,698386.3696198986,1133303.8159722206,9163.827546296297,1231347.1655090193,64858.92245370367
IBS,174389.93143172376,163301.39627682595,710650.2708224148,697691.5277669788,1133303.8159722206,9163.827546296297,1231347.1655090193,64858.92245370367
TSI,174351.25576540345,163722.0804235893,710756.9971550552,698543.4597070977,1133303.8159722206,9163.827546296297,1231347.1655090193,64858.92245370367
CHB,175778.00265192412,162627.4292745416,711425.5130572526,695147.9957299676,1133303.8159722206,9163.827546296297,1231347.1655090193,64858.92245370367
CHS,175802.8814373897,162728.41682098777,711705.7720457508,694089.448037855,1133303.8159722206,9163.827546296297,1231347.1655090193,64858.92245370367
CDX,175999.91325667,162778.90063719626,711704.9472569651,695159.7606530997,1133303.8159722206,9163.827546296297,1231347.1655090193,64858.92245370367
JPT,175246.4163439279,163074.24762954054,711270.3830015901,695603.8154268531,1133303.8159722206,9163.827546296297,1231347.1655090193,64858.92245370367
KHV,175717.71057800166,162853.2676066216,711775.1880844455,696102.1167461312,1133303.8159722206,9163.827546296297,1231347.1655090193,64858.92245370367
BEB,174529.42977497913,162698.04890719216,711078.7700257407,695616.372900596,1133303.8159722206,9163.827546296297,1231347.1655090193,64858.92245370367
GIH,174174.1275732656,162853.97652598,710799.9502988041,696009.8844278143,1133303.8159722206,9163.827546296297,1231347.1655090193,64858.92245370367
